Component_Type,Manufacturer,Model,Spec_1,Spec_2,Spec_3,Year,Month,Day,Week,Merchant,Region_Code,Currency,Price_USD,Price_Original
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,15,16,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,15,16,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,16,16,Newegg,us,USD,40.675,40.675
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,17,17,Newegg,us,USD,40.675,40.675
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,18,17,Newegg,us,USD,39.59,39.59
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,19,17,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,20,17,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,21,17,Newegg Marketplace,us,USD,38.03,38.03
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,22,17,Newegg Marketplace,us,USD,38.03,38.03
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,23,17,Newegg Marketplace,us,USD,38.43,38.43
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,24,18,Newegg Marketplace,us,USD,38.48,38.48
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,25,18,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,25,18,Newegg Marketplace,us,USD,38.63,38.63
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,26,18,Newegg Marketplace,us,USD,38.78,38.78
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,27,18,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,1,19,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,2,19,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,3,19,Newegg Marketplace,us,USD,37.83,37.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,4,19,Newegg Marketplace,us,USD,38.03,38.03
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,5,19,Newegg Marketplace,us,USD,38.23,38.23
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,20,21,Newegg Marketplace,us,USD,37.83,37.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,21,21,Newegg Marketplace,us,USD,37.83,37.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,23,22,Newegg Marketplace,us,USD,36.62,36.62
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,5,28,22,Newegg Marketplace,us,USD,36.62,36.62
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,6,6,24,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,6,8,24,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,6,20,26,OutletPC,us,USD,49.89,49.89
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,6,27,27,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,1,27,Newegg Marketplace,us,USD,36.72,36.72
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,3,28,Newegg Marketplace,us,USD,38.83,38.83
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,4,28,Newegg Marketplace,us,USD,37.93,37.93
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,6,28,Newegg Marketplace,us,USD,38.28,38.28
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,8,28,Newegg Marketplace,us,USD,36.86,36.86
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,9,28,Newegg Marketplace,us,USD,37.38,37.38
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,12,29,Newegg Marketplace,us,USD,37.38,37.38
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,24,31,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,25,31,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,7,27,31,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,9,12,38,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,9,13,38,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,9,27,40,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,9,30,40,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,11,2,45,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,11,13,47,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,11,14,47,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,12,15,51,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,12,16,51,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,12,19,52,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,12,27,53,Newegg Marketplace,us,USD,63.99,63.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,2,1,Newegg Marketplace,us,USD,47.99,47.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,6,1,Newegg Marketplace,us,USD,49.99,49.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,7,1,Newegg Marketplace,us,USD,53.99,53.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,8,2,Newegg Marketplace,us,USD,49.99,49.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,12,2,Newegg Marketplace,us,USD,53.99,53.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,14,2,Newegg Marketplace,us,USD,55.49,55.49
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,22,4,Newegg Marketplace,us,USD,64.99,64.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,23,4,Newegg Marketplace,us,USD,100.13,100.13
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,26,4,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,26,4,Newegg Marketplace,us,USD,59.49,59.49
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,27,4,Newegg,us,USD,41.0033333333,41.0033333333
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,27,4,Newegg Marketplace,us,USD,64.99,64.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,29,5,Newegg,us,USD,39.49,39.49
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,30,5,Newegg,us,USD,39.49,39.49
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,1,31,5,Newegg,us,USD,39.49,39.49
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,1,5,Newegg,us,USD,37.22,37.22
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,2,5,Newegg,us,USD,37.22,37.22
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,7,6,Newegg Marketplace,us,USD,51.99,51.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,9,6,Newegg Marketplace,us,USD,51.99,51.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,17,7,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,20,8,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,22,8,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,23,8,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,2,23,8,OutletPC,us,USD,49.89,49.89
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,3,9,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,3,9,Newegg Marketplace,us,USD,56.67,56.67
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,5,10,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,6,10,Newegg Marketplace,us,USD,56.67,56.67
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,27,13,OutletPC,us,USD,59.89,59.89
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,30,13,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,31,13,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,3,31,13,OutletPC,us,USD,50.775,50.775
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,1,13,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,2,14,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,4,14,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,5,14,OutletPC,us,USD,41.66,41.66
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,6,14,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,6,14,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,9,15,Newegg Marketplace,us,USD,55.94,55.94
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,9,15,OutletPC,us,USD,38.93,38.93
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,10,15,Newegg,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,10,15,Newegg Business,us,USD,41.76,41.76
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,10,15,Newegg Marketplace,us,USD,55.94,55.94
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2018,4,10,15,OutletPC,us,USD,38.93,38.93
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,10,15,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,10,15,Newegg,us,USD,44.98,44.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,10,15,OutletPC,us,USD,38.78,38.78
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,10,15,SuperBiiz,us,USD,33.99,33.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,21,17,Newegg,us,USD,40.98,40.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,27,18,SuperBiiz,us,USD,32.99,32.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,4,29,18,OutletPC,us,USD,35.49,35.49
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,5,13,20,OutletPC,us,USD,32.88,32.88
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,5,27,22,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,6,3,23,Newegg,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,6,4,23,OutletPC,us,USD,32.88,32.88
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,6,16,25,Newegg,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,6,17,25,Newegg,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,6,20,26,Newegg,us,USD,37.98,37.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,7,14,29,Newegg,us,USD,37.98,37.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,7,26,31,Newegg,us,USD,37.98,37.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,8,19,34,Newegg,us,USD,37.98,37.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,8,20,34,Newegg Marketplace,us,USD,36.96,36.96
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,8,25,35,Newegg Marketplace,us,USD,36.96,36.96
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,8,27,35,Newegg,us,USD,37.98,37.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,9,16,38,SuperBiiz,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,9,23,39,Newegg Marketplace,us,USD,37.13,37.13
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,1,40,OutletPC,us,USD,34.88,34.88
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,4,41,Newegg Marketplace,us,USD,37.13,37.13
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,11,42,Newegg,us,USD,40.98,40.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,16,42,Newegg,us,USD,40.98,40.98
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,21,43,SuperBiiz,us,USD,32.99,32.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,25,44,OutletPC,us,USD,32.88,32.88
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,27,44,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,10,28,44,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,11,4,45,SuperBiiz,us,USD,32.99,32.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,11,21,48,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2016,12,24,52,OutletPC,us,USD,32.88,32.88
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2017,6,16,25,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2017,10,2,41,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2017,10,12,42,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5150,Amd 5150,4.0,AMD Socket AM1,2018,4,10,15,Directron,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,10,15,Directron,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,10,15,Newegg,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,10,15,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,10,15,SuperBiiz,us,USD,38.99,38.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,19,17,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,19,17,SuperBiiz,us,USD,37.99,37.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,27,18,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,4,30,18,Newegg,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,2,19,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,13,20,OutletPC,us,USD,41.29,41.29
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,23,22,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,24,22,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,25,22,SuperBiiz,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,5,31,23,B H,us,USD,41.59,41.59
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,6,3,23,B H,us,USD,41.59,41.59
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,6,4,23,OutletPC,us,USD,41.29,41.29
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,7,26,31,OutletPC,us,USD,39.98,39.98
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,7,27,31,SuperBiiz,us,USD,35.99,35.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,7,29,31,Newegg,us,USD,44.99,44.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,2,32,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,4,32,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,5,32,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,10,33,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,12,33,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,19,34,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,19,34,Newegg Marketplace,us,USD,43.5,43.5
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,23,35,Newegg,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,25,35,Newegg Marketplace,us,USD,43.5,43.5
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,26,35,Newegg Marketplace,us,USD,43.5,43.5
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,26,35,SuperBiiz,us,USD,39.99,39.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,8,30,36,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,12,38,Newegg,us,USD,37.99,37.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,15,38,Directron,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,16,38,Newegg Marketplace,us,USD,43.48,43.48
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,19,39,SuperBiiz,us,USD,37.99,37.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,20,39,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,23,39,Newegg Marketplace,us,USD,43.46,43.46
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,26,40,Newegg Marketplace,us,USD,43.46,43.46
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,9,28,40,OutletPC,us,USD,37.88,37.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,4,41,Newegg,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,11,42,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,18,43,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,19,43,Newegg,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,20,43,Newegg,us,USD,42.99,42.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,10,25,44,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,11,3,45,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,11,4,45,OutletPC,us,USD,69.99,69.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,11,9,46,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,11,15,47,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,13,51,Newegg,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,16,51,Newegg,us,USD,34.99,34.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,19,52,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,22,52,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,28,53,OutletPC,us,USD,98.89,98.89
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2016,12,29,53,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,1,3,2,SuperBiiz,us,USD,36.99,36.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,1,10,3,OutletPC,us,USD,98.89,98.89
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,2,14,8,OutletPC,us,USD,69.99,69.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,4,18,17,OutletPC,us,USD,69.29,69.29
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,6,13,25,OutletPC,us,USD,69.29,69.29
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,6,16,25,Directron,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,10,2,41,Directron,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2017,10,12,42,Directron,us,USD,49.99,49.99
CPU,AMD,Amd Athlon 5350,Amd 5350,4.0,AMD Socket AM1,2018,4,10,15,Directron,us,USD,49.99,49.99
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,4,10,15,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,5,12,20,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,6,8,24,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,6,9,24,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,6,24,26,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,6,25,26,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,7,1,27,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,7,7,28,Newegg,us,USD,128.98,128.98
